,processor_gnrtn,ram_gb,ram_type,ssd,hdd,os_bit,graphic_card_gb,weight,display_size,warranty,Touchscreen,msoffice,latest_price,old_price,discount,star_rating,ratings,reviews,APPLE,ASUS,Avita,DELL,HP,Lenovo,MSI,Other_B,acer,AMD,Intel,M1,MediaTek,Qualcomm,Celeron Dual,Core i3,Core i5,Core i7,Core i9,M1,Other_P,Pentium Quad,Ryzen 3,Ryzen 5,Ryzen 7,Ryzen 9,DOS,Mac,Windows
811,,0,1,7,0,1,4,1.5,14,1,0,0,79990,131990,39,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
812,,3,1,7,0,1,4,1.5,15.6,0,0,0,71990,90990,20,4.5,144,16,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
813,,3,1,7,0,1,4,1.5,15.6,0,0,0,71990,90990,20,4.5,1810,235,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
814,,0,1,7,0,1,4,1.5,15.6,1,0,1,99990,138490,27,4.6,26,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
815,,0,1,7,0,1,0,1.5,14,1,0,0,79990,129990,38,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
816,,0,1,7,0,1,4,1.5,15.6,1,0,0,93990,123540,23,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
817,,0,1,7,0,1,4,2.5,17.3,0,0,0,82990,107990,23,4.6,1067,145,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
818,,2,2,7,0,1,4,1.5,16,0,0,0,106990,132990,19,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
819,,2,1,7,0,1,0,1.5,16,1,0,0,92990,129990,28,4.7,25,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
820,,2,1,7,0,0,4,1.5,16,3,0,1,81490,137000,40,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
821,,2,1,7,0,1,0,1.5,16,1,0,1,56990,74990,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
822,,2,1,7,0,1,0,1.5,,0,0,0,64990,78990,17,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
823,,2,1,7,0,1,0,1.5,,1,0,1,60990,0,0,4.4,530,69,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
824,,2,1,7,0,1,4,1.5,16,1,0,1,84988,111890,24,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
825,,2,1,7,0,1,4,1.5,16,1,0,0,90990,103215,11,4.6,273,40,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
826,,2,1,7,0,1,0,1,,2,0,1,56990,76090,25,3.8,139,26,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
827,,2,1,7,0,1,0,1.5,,1,0,0,63990,67551,5,4.2,77,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
828,,2,1,7,0,1,0,1.5,,1,0,1,63990,85290,24,4.4,105,10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
829,,2,1,7,0,1,0,1,,1,0,1,57999,73625,21,4.1,44,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
830,,2,1,7,0,0,4,1.5,,0,0,0,72400,114000,36,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
831,,2,1,7,0,1,0,1.5,16,1,1,0,78990,125888,37,4.7,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
832,,2,1,7,0,1,0,1,,1,0,0,59990,79999,25,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
833,,2,2,7,0,0,4,1.5,16,1,0,0,111990,132990,15,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
834,,2,1,7,0,0,0,1.5,16,0,1,0,109000,128000,14,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
835,,2,1,7,0,1,6,1.5,16,0,0,0,89990,99067,9,4.1,191,27,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
836,,2,1,7,0,1,0,1.5,16,3,1,1,78988,114690,31,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
837,,2,1,7,0,1,4,1.5,16,0,0,0,73138,112990,35,3,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
838,,2,1,7,0,1,4,1.5,16,1,0,0,106990,152490,29,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
839,,2,1,7,0,0,4,1.5,,0,0,0,79990,96990,17,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
840,,2,1,7,0,1,0,1.5,16,1,1,1,89570,111529,19,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
841,,2,1,7,0,1,0,1,,1,0,1,68500,72000,4,4.5,134,22,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
842,,0,1,7,0,1,0,1.5,14,1,0,0,73400,108590,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
843,,3,1,7,0,1,0,1,15.6,2,0,1,57990,76090,23,3.8,139,26,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
844,,0,1,7,0,1,2,1.5,14,1,0,1,79990,86352,7,3.5,23,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
845,,0,1,7,0,1,4,2.5,15.6,1,0,1,84990,111108,23,2.8,4,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
846,,0,1,1,0,1,8,1.5,15.6,1,0,0,99990,145990,31,4.7,108,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
847,,3,5,1,0,1,4,1.5,14,0,0,0,72990,123990,41,4.6,198,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
848,,0,1,1,0,1,0,1,13.3,1,1,1,92990,112671,17,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
849,,0,1,1,0,1,0,1,13.3,1,0,1,84190,109566,23,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
850,,0,5,1,0,1,0,1.5,14,0,1,0,112990,140990,19,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
851,,2,2,1,0,0,4,1.5,16,1,0,0,114990,145990,21,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
852,,2,1,1,0,1,4,1.5,16,1,0,0,99990,139999,28,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
853,,2,1,1,0,0,4,2.5,,0,0,0,95990,105990,9,4.7,57,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
854,,2,1,1,0,1,8,1.5,16,1,0,0,159990,186348,14,4.8,17,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
855,,2,1,1,0,1,0,1.5,,1,0,1,76990,116990,34,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
856,,2,1,1,0,1,6,1.5,16,1,0,1,130990,181890,27,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
857,,2,1,1,0,1,0,1.5,16,1,0,0,99990,137990,27,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
858,,2,2,1,0,1,4,1.5,16,0,0,0,112990,142990,20,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
859,,2,1,1,0,1,0,1.5,16,1,0,1,77988,117290,33,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
860,,2,1,1,0,1,0,1.5,,1,0,1,76000,126990,40,5,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
861,,2,5,1,0,1,4,1.5,16,1,1,0,99990,162990,38,4.4,77,15,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
862,,2,1,1,0,1,0,1.5,,1,0,0,111000,137990,19,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
863,,0,5,1,0,1,0,1,13.3,1,0,1,84970,110990,23,3,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
864,,0,1,4,1,1,4,2.5,15.6,1,0,1,75990,93564,18,4.5,1084,123,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
865,,0,1,4,1,1,6,1.5,15.6,1,0,0,89990,119990,25,4.4,272,36,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
866,,0,1,4,1,1,4,1.5,15.6,0,0,0,81990,119900,31,4.5,141,24,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
867,,2,1,7,1,0,0,1.5,16,0,0,0,80490,118898,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
868,,0,1,1,0,1,6,1.5,15.6,1,0,0,135990,183990,26,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
869,,0,1,1,0,0,0,1.5,15.6,1,0,0,154990,207990,25,4.6,194,42,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
870,,0,1,1,0,1,8,1.5,15.6,1,0,1,199990,259990,23,4.7,9,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
871,,0,1,1,0,1,4,1.5,15.6,0,0,0,114990,162990,29,4.6,28,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
872,,0,1,1,0,1,6,1.5,15.6,1,0,1,129990,187990,30,4.3,204,35,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
873,,0,5,1,0,1,4,1.5,13.4,1,1,1,114990,175990,34,4.3,32,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
874,,2,1,1,0,1,0,1.5,16,0,0,0,146990,188990,22,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
875,,2,1,1,0,1,0,1.5,16,1,0,0,104990,142990,26,4.5,14,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
876,,2,5,1,0,1,4,1.5,16,1,1,0,114990,181990,36,4.7,14,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
877,,2,5,1,0,1,4,1.5,16,1,1,1,124990,175990,28,5,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
878,,2,5,1,0,1,0,1.5,16,0,1,0,134990,170990,21,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
879,,2,1,1,0,1,8,1.5,16,1,0,1,141990,163739,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
880,,2,1,1,0,1,0,1.5,16,1,0,0,129990,166990,22,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
881,,2,5,1,0,1,4,1.5,,1,1,1,142990,201990,29,4,4,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
882,,2,1,1,0,1,0,1.5,16,1,0,0,121990,155990,21,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
883,,2,5,1,0,1,4,1.5,,1,1,1,124990,194990,35,4.2,44,12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
884,,2,1,1,0,1,6,1.5,16,0,0,0,141990,189990,25,4.2,61,13,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
885,,2,1,1,0,1,4,1.5,16,1,0,0,162990,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
886,,2,1,1,0,1,0,1.5,16,1,0,0,130500,162990,19,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
887,,2,1,1,0,1,4,1.5,,0,0,0,116990,149990,22,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
888,,2,1,1,0,0,6,1.5,16,0,0,0,138990,210990,34,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
889,,2,5,1,0,1,4,1.5,,1,1,1,234990,350990,33,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
890,,2,1,1,0,1,0,1.5,16,1,0,0,135990,172990,21,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
891,,2,1,1,0,1,0,1.5,16,1,0,0,144990,194990,25,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
892,,2,1,1,0,1,4,1.5,,1,0,0,149990,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
893,,2,1,1,0,1,4,1.5,16,1,0,0,142990,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
894,,2,5,0,3,0,0,1.5,,0,0,0,38990,47990,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
895,10,3,1,7,0,1,0,1,14,0,0,0,57490,78400,26,4.2,18,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
